id_personne,cosop_gmf,code_pcs_marque,csp_gmf,date_debut
5104875605,31   ,51,75,2011-11-25
5104875715,93   ,  ,99,2010-10-05
5104875955,80   ,  ,99,2013-08-21
5104875995,80   ,  ,88,2014-05-20
5104876095,80   ,  ,  ,0001-01-01
5104876885,93   ,54,86,2013-03-26
5104877075,90   ,82,99,2017-04-19
5104878175,30   ,  ,99,0001-01-01
5104878825,81   ,54,75,0001-01-01
5104878835,97   ,54,86,2012-08-22
5104879195,16   ,  ,75,0001-01-01
5104879405,     ,  ,  ,0001-01-01
5104879565,93   ,82,99,2022-07-29
5104879885,42   ,54,75,2011-08-09
5104881805,90   ,82,99,2023-06-19
5104882105,     ,  ,99,0001-01-01
5104882385,90   ,  ,99,0001-01-01
5104883265,31   ,  ,75,0001-01-01
5104884015,89   ,51,75,0001-01-01
5104885205,42   ,51,75,2007-02-22
5104885405,161  ,51,75,2018-05-09
5104885515,42   ,51,75,2016-04-22
5104885785,22   ,  ,75,0001-01-01
5104886305,31   ,51,95,2019-08-01
5104887085,97   ,  ,90,0001-01-01
5104887525,42   ,51,75,2024-05-14
5104888085,30   ,51,75,2023-06-30
5104889055,93   ,  ,99,2019-02-05
5104889105,30   ,51,75,2022-09-03
5104889375,90   ,  ,99,2022-08-24
5104890055,97   ,54,88,2010-01-20
5104891315,93   ,  ,99,2012-05-30
5104891875,93   ,82,99,2016-09-03
5104892375,76   ,51,75,2018-01-23
5104894065,93   ,  ,87,0001-01-01
5104894205,     ,  ,99,0001-01-01
5104895325,42   ,51,75,2011-07-12
5104895545,10   ,51,95,2016-12-16
5104895695,93   ,  ,88,0001-01-01
5104895965,93   ,54,87,2012-04-27
5104896145,86   ,51,75,2010-06-17
5104896305,97   ,  ,86,2017-02-23
5104896495,22   ,51,75,2022-10-21
5104896785,46   ,  ,75,0001-01-01
5104897025,42   ,51,90,2012-05-30
5104897205,90   ,  ,99,2011-02-01
5104897395,90   ,  ,99,0001-01-01
5104897985,80   ,54,87,2012-08-09
5104899275,93   ,  ,99,2012-05-30
5104899285,42   ,51,75,2022-07-18
5104900715,     ,  ,  ,0001-01-01
5104900895,42   ,  ,75,0001-01-01
5104901605,93   ,  ,86,2016-12-06
5104902365,93   ,82,99,2021-07-23
5104902435,90   ,  ,99,0001-01-01
5104902965,22   ,51,75,2007-11-08
5104903105,31   ,32,75,2017-12-19
5104903605,     ,  ,99,0001-01-01
5104904105,31   ,  ,75,0001-01-01
5104904675,     ,  ,99,0001-01-01
5104904925,93   ,82,99,2014-05-05
5104905565,30   ,51,95,2008-10-04
5104906315,     ,  ,  ,0001-01-01
5104907135,31   ,  ,75,0001-01-01
5104908155,361  ,32,95,2018-02-20
5104909505,90   ,  ,65,2009-10-02
5104909895,76   ,  ,90,0001-01-01
5104910215,     ,  ,  ,0001-01-01
5104912185,31   ,51,75,2007-10-10
5104913725,80   ,54,87,2024-03-13
5104913815,97   ,31,60,2023-02-08
5104916085,93   ,54,86,2006-11-07
5104916245,97   ,54,87,2021-07-26
5104916535,93   ,  ,87,2012-05-30
5104917335,90   ,82,99,2021-03-31
5104918315,     ,  ,  ,2006-10-20
5104919355,31   ,51,75,0001-01-01
5104919735,80   ,54,86,2015-01-10
5104922085,93   ,  ,91,2018-10-18
5104923095,41   ,  ,75,2013-02-08
5104923865,42   ,51,75,2019-06-28
5104924125,93   ,  ,90,0001-01-01
5104924135,93   ,80,99,0001-01-01
5104925255,30   ,51,75,2014-03-18
5104926845,90   ,81,99,2023-06-27
5104926905,93   ,54,87,2012-05-30
5104927545,11   ,  ,75,0001-01-01
5104927585,90   ,80,05,0001-01-01
5104928215,42   ,51,75,2010-09-21
5104928225,80   ,23,86,2014-08-28
5104928725,62   ,51,95,2016-07-18
5104929565,90   ,  ,  ,0001-01-01
5104929875,80   ,54,86,2017-03-14
5104930695,90   ,  ,99,2004-12-22
5104931215,77   ,51,75,2021-01-14
5104932105,22   ,51,75,2021-07-22
5104932645,30   ,51,75,2020-01-13
5104932945,42   ,51,75,2020-07-13
5104933305,90   ,  ,99,0001-01-01
5104933955,18   ,51,99,2022-12-26
5104934325,80   ,  ,99,2008-04-25
5104934445,88   ,  ,75,2013-11-13
5104934615,97   ,  ,91,2017-09-15
5104935035,93   ,  ,99,2012-05-30
5104935205,164  ,51,75,2018-07-12
5104935305,31   ,51,75,2021-06-24
5104936115,93   ,54,87,2021-03-23
5104936785,55   ,51,90,0001-01-01
5104936925,42   ,54,75,0001-01-01
5104937795,90   ,  ,99,2011-07-11
5104938685,93   ,54,86,2019-07-05
5104938895,97   ,54,86,0001-01-01
5104939455,90   ,82,99,0001-01-01
5104939465,42   ,54,86,2022-07-29
5104940335,97   ,54,65,0001-01-01
5104941575,75   ,  ,75,2019-06-13
5104941635,93   ,54,88,0001-01-01
5104941825,80   ,  ,99,2022-11-22
5104942495,77   ,  ,05,2020-03-17
5104943215,93   ,  ,87,0001-01-01
5104944955,97   ,54,88,0001-01-01
5104946445,97   ,  ,86,0001-01-01
5104946615,10   ,51,75,2021-03-31
5104947895,     ,  ,99,0001-01-01
5104948385,     ,  ,86,2005-01-06
5104948595,93   ,  ,90,2012-05-30
5104948755,93   ,  ,99,2012-05-30
5104948795,90   ,82,99,2023-10-11
5104949195,160  ,51,95,2021-12-16
5104949385,16   ,  ,90,0001-01-01
5104950035,90   ,  ,99,2007-04-05
5104950445,93   ,82,99,0001-01-01
5104950465,93   ,  ,87,2024-03-18
5104950535,     ,  ,87,0001-01-01
5104950925,80   ,51,86,2023-06-26
5104951225,97   ,82,99,2015-02-23
5104951365,62   ,54,75,0001-01-01
5104951555,93   ,  ,87,0001-01-01
5104952025,93   ,  ,86,2012-05-30
5104952255,93   ,  ,90,2012-05-30
5104952575,78   ,  ,89,2005-01-10
5104953325,     ,  ,99,0001-01-01
5104953755,97   ,54,95,2022-11-30
5104954065,81   ,51,75,2010-08-26
5104954395,     ,  ,  ,0001-01-01
5104955475,30   ,51,95,2024-02-29
5104955485,90   ,  ,99,2005-06-28
5104955895,90   ,  ,99,2006-08-01
5104956405,97   ,  ,91,0001-01-01
5104958435,93   ,  ,99,2013-11-08
5104958505,     ,  ,05,0001-01-01
5104959105,90   ,82,99,2020-02-18
5104959125,42   ,51,75,2016-09-30
5104959255,93   ,54,86,2022-01-25
5104961125,93   ,  ,88,0001-01-01
5104961185,     ,  ,  ,0001-01-01
5104961605,76   ,51,95,2018-06-14
5104962195,90   ,  ,99,0001-01-01
5104962795,     ,  ,  ,0001-01-01
5104962885,50   ,51,75,2011-01-04
5104963175,30   ,51,87,2020-01-23
5104964125,30   ,51,95,2023-02-09
5104964205,97   ,82,05,2013-09-04
5104964225,97   ,54,86,2010-03-17
5104964405,81   ,  ,95,2011-02-15
5104965105,80   ,54,88,2023-09-13
5104965345,97   ,36,88,0001-01-01
5104966045,30   ,51,75,2024-05-06
5104966065,55   ,51,75,2008-09-15
5104967015,     ,  ,99,0001-01-01
5104967545,93   ,82,99,0001-01-01
5104970165,31   ,  ,75,0001-01-01
5104970515,     ,  ,99,0001-01-01
5104971015,     ,  ,  ,0001-01-01
5104971035,80   ,22,65,0001-01-01
5104971375,97   ,54,88,2023-12-15
5104971755,42   ,  ,75,0001-01-01
5104972355,93   ,  ,99,0001-01-01
5104973095,90   ,  ,99,0001-01-01
5104974475,90   ,  ,99,2017-02-28
5104975515,90   ,  ,99,2009-08-31
5104976775,93   ,99,90,2012-05-30
5104977305,77   ,54,75,2023-12-04
5104977805,90   ,  ,99,0001-01-01
5104979065,     ,  ,75,0001-01-01
5104979075,97   ,  ,88,2005-01-26
5104979295,93   ,  ,99,2006-09-22
5104979475,90   ,  ,99,0001-01-01
5104979575,     ,  ,  ,0001-01-01
5104979855,30   ,51,75,2023-02-08
5104981545,90   ,  ,99,2019-01-15
5104983045,50   ,54,75,2013-12-03
5104983075,90   ,81,99,2011-02-15
5104983365,90   ,  ,99,2020-01-03
5104983375,80   ,  ,99,2021-06-15
5104983555,31   ,51,75,0001-01-01
5104983575,90   ,99,99,0001-01-01
5104983905,42   ,51,75,2018-10-05
5104984395,30   ,51,75,2014-08-05
5104984685,22   ,  ,75,0001-01-01
5104985705,93   ,54,86,2015-03-04
5104985785,     ,  ,  ,0001-01-01
5104988125,90   ,82,05,2020-12-02
5104988625,93   ,36,87,2012-05-30
5104989285,22   ,51,75,2008-04-17
5104990125,97   ,  ,87,0001-01-01
5104990345,97   ,23,65,2022-10-12
5104991645,30   ,51,75,2018-03-06
5104992205,80   ,54,86,2007-02-12
5104993785,62   ,51,95,2022-12-19
5104993835,31   ,  ,75,2011-04-26
5104994905,     ,  ,  ,0001-01-01
5104996555,     ,  ,  ,0001-01-01
5104996915,     ,  ,  ,0001-01-01
5104997965,93   ,  ,99,0001-01-01
5104998325,50   ,  ,75,0001-01-01
5104998855,93   ,  ,05,2012-05-30
5105000615,97   ,54,91,0001-01-01
5105000785,97   ,54,88,2013-01-23
5105001065,93   ,54,86,0001-01-01
5105001615,97   ,54,86,2019-02-21
5105002985,93   ,54,91,2010-08-02
5105003825,97   ,  ,05,2018-10-24
5105004275,21   ,51,75,2014-04-18
5105004395,31   ,51,90,0001-01-01
5105004465,42   ,51,75,2023-05-25
5105004725,97   ,54,91,2023-01-20
5105004985,93   ,  ,99,2011-02-07
5105005245,93   ,  ,90,2012-05-30
5105005455,     ,  ,  ,0001-01-01
5105006565,90   ,54,87,2023-10-04
5105006845,80   ,54,86,2012-03-03
5105007245,97   ,  ,05,0001-01-01
5105007375,11   ,  ,75,2005-02-15
5105007665,90   ,82,99,2015-07-20
5105008085,     ,  ,  ,0001-01-01
5105008465,80   ,  ,99,0001-01-01
5105009505,31   ,51,95,0001-01-01
5105010015,89   ,51,95,2015-10-30
5105010105,22   ,  ,75,2005-03-15
5105010425,90   ,82,99,2012-07-13
5105010435,30   ,51,95,0001-01-01
5105010635,360  ,54,75,2019-05-07
5105010715,93   ,54,91,2015-01-06
5105010785,93   ,99,90,2012-05-30
5105010795,93   ,  ,91,2017-01-17
5105011785,42   ,51,95,2016-06-21
5105012175,62   ,51,75,2013-04-19
5105013215,87   ,51,75,0001-01-01
5105014765,90   ,80,99,2006-12-18
5105015045,93   ,54,99,2017-06-21
5105015985,20   ,54,88,2016-06-01
5105018705,80   ,54,86,2007-10-23
5105018815,90   ,99,99,0001-01-01
5105019165,     ,  ,  ,0001-01-01
5105019195,90   ,54,99,2023-12-29
5105019495,90   ,80,99,2007-01-09
5105019565,88   ,  ,75,0001-01-01
5105020145,97   ,54,86,2023-12-20
5105020635,42   ,51,75,2017-02-20
5105020935,80   ,54,87,2014-09-12
5105021255,80   ,31,65,2023-02-28
5105021265,93   ,  ,90,0001-01-01
5105021775,93   ,54,87,2011-08-29
5105024755,17   ,  ,75,2009-02-28
5105025105,90   ,  ,99,2019-10-15
5105025465,90   ,  ,99,0001-01-01
5105026595,97   ,54,86,0001-01-01
5105027865,162  ,51,75,2022-04-15
5105028605,90   ,  ,99,0001-01-01
5105029305,93   ,54,86,2012-05-30
5105029325,93   ,  ,99,0001-01-01
5105029555,90   ,82,99,2023-10-16
5105030435,93   ,  ,90,0001-01-01
5105030795,76   ,51,75,2007-08-09
5105033845,90   ,  ,99,2009-09-07
5105034925,97   ,  ,91,2010-12-21
5105035655,90   ,80,99,0001-01-01
5105036055,50   ,51,95,2022-10-04
5105036155,     ,  ,  ,0001-01-01
5105036265,97   ,  ,65,0001-01-01
5105036515,81   ,51,75,0001-01-01
5105036895,97   ,31,91,2021-06-29
5105036995,80   ,54,86,2008-09-03
5105037425,     ,  ,75,0001-01-01
5105038675,90   ,  ,99,2011-11-09
5105039715,     ,  ,  ,0001-01-01
5105040015,93   ,  ,87,0001-01-01
5105040495,30   ,51,75,2010-06-24
5105040595,78   ,  ,89,0001-01-01
5105040865,97   ,99,88,0001-01-01
5105041385,75   ,51,75,2019-07-31
5105041485,50   ,51,75,2012-12-05
5105042405,80   ,  ,99,0001-01-01
5105042865,31   ,  ,90,0001-01-01
5105042895,90   ,99,99,2006-08-17
5105043865,     ,  ,  ,0001-01-01
5105044055,     ,  ,  ,0001-01-01
5105044795,90   ,  ,99,0001-01-01
5105044945,50   ,  ,91,2017-08-24
5105044995,78   ,51,89,2013-08-07
5105046895,80   ,99,88,2007-01-26
5105046955,30   ,51,75,2011-12-27
5105047425,80   ,  ,99,2012-06-21
5105048385,     ,  ,  ,0001-01-01
5105048485,     ,  ,  ,0001-01-01
5105048575,97   ,82,05,2012-06-29
5105049755,     ,  ,  ,0001-01-01
5105049975,97   ,54,91,2012-03-07
5105050195,90   ,  ,99,2010-02-15
5105050265,     ,  ,  ,0001-01-01
5105050935,     ,  ,99,0001-01-01
5105051475,97   ,23,65,2008-08-21
5105053005,90   ,  ,99,0001-01-01
5105053725,     ,  ,  ,0001-01-01
5105054525,     ,  ,  ,0001-01-01
5105054765,80   ,54,88,2010-07-13
5105055045,97   ,36,88,2006-09-28
5105055105,97   ,54,86,2013-05-07
5105055355,93   ,  ,05,2005-03-18
5105056205,93   ,54,86,2012-05-30
5105056485,     ,  ,  ,0001-01-01
5105056685,50   ,  ,75,0001-01-01
5105057005,62   ,  ,90,0001-01-01
5105057285,93   ,  ,  ,2012-05-30
5105058575,90   ,82,99,2023-11-29
5105058925,80   ,  ,99,2008-05-21
5105059675,     ,  ,  ,0001-01-01
5105060295,97   ,  ,86,0001-01-01
5105060725,30   ,32,75,2019-05-23
5105061055,93   ,  ,99,0001-01-01
5105061685,80   ,81,05,2019-04-03
5105062465,90   ,82,99,2013-07-05
5105062855,90   ,  ,99,2015-04-14
5105062985,93   ,  ,90,2012-05-30
5105065175,90   ,  ,99,0001-01-01
5105065755,97   ,54,87,2014-08-21
5105066175,93   ,  ,86,0001-01-01
5105066725,361  ,51,75,2017-06-06
5105066815,97   ,54,86,0001-01-01
5105067485,80   ,  ,05,2020-02-20
5105067635,97   ,  ,88,2019-08-07
5105068275,90   ,  ,99,2010-10-01
5105068345,42   ,  ,75,0001-01-01
5105068355,93   ,  ,99,2011-02-04
5105068535,41   ,51,75,2008-09-16
5105069385,90   ,80,99,0001-01-01
5105069905,42   ,51,75,2012-05-30
5105070355,93   ,  ,91,2013-08-13
5105070365,93   ,99,90,2012-05-30
5105070645,93   ,54,86,2009-12-23
5105070655,42   ,51,87,2019-11-12
5105070775,16   ,54,87,2013-03-12
5105071065,78   ,54,89,2021-06-25
5105071905,42   ,  ,75,2012-05-30
5105072715,93   ,  ,99,2015-07-06
5105074475,90   ,82,99,2011-12-05
5105074765,93   ,31,65,2013-12-16
5105075475,93   ,54,86,2016-03-09
5105075895,31   ,  ,75,0001-01-01
5105076235,42   ,  ,75,2012-05-30
5105076275,93   ,82,99,0001-01-01
5105077935,87   ,  ,95,2023-03-13
5105078275,80   ,82,99,2016-03-14
5105078675,97   ,  ,05,0001-01-01
5105078755,16   ,  ,75,2010-04-19
5105079785,97   ,  ,99,0001-01-01
5105079865,93   ,82,99,2023-03-29
5105080105,90   ,  ,99,2007-12-13
5105080355,16   ,54,99,2010-08-26
5105081795,90   ,82,99,2016-11-02
5105081925,     ,  ,  ,0001-01-01
5105083785,97   ,54,87,2014-12-16
5105084565,80   ,46,87,2011-05-31
5105084765,97   ,54,87,0001-01-01
5105084815,97   ,54,91,2017-11-15
5105085825,42   ,51,75,2023-07-27
5105085925,90   ,  ,99,2019-11-30
5105086285,     ,  ,  ,0001-01-01
5105086915,77   ,  ,75,0001-01-01
5105087555,93   ,51,91,2014-05-27
5105087705,     ,  ,99,0001-01-01
5105089975,31   ,51,75,2018-01-03
5105090205,30   ,51,75,2013-01-14
5105090725,     ,  ,  ,0001-01-01
5105091095,90   ,  ,99,2007-12-19
5105091135,90   ,82,05,0001-01-01
5105091395,80   ,54,99,2018-10-26
5105091565,93   ,54,86,2008-05-19
5105091855,17   ,  ,86,2010-04-14
5105092345,97   ,54,87,2014-03-07
5105092835,80   ,  ,99,2016-01-26
5105093175,42   ,51,75,2009-11-25
5105094195,93   ,36,88,2024-05-24
5105094465,90   ,  ,99,2017-10-20
5105094595,80   ,54,87,2023-09-14
5105094865,42   ,  ,75,2012-05-30
5105095355,93   ,54,87,2012-05-30
5105095695,93   ,54,87,2018-06-11
5105096045,     ,  ,  ,0001-01-01
5105096415,62   ,51,95,2016-03-01
5105096575,     ,  ,  ,0001-01-01
5105096735,88   ,  ,75,0001-01-01
5105097485,97   ,54,86,2016-05-23
5105097655,42   ,51,95,2018-03-06
5105098985,16   ,51,75,2013-08-09
5105099385,77   ,43,95,2020-11-25
5105099655,     ,  ,  ,0001-01-01
5105100395,87   ,51,75,2012-04-02
5105101895,93   ,54,86,2012-01-13
5105102065,     ,  ,87,0001-01-01
5105102235,     ,54,86,2013-05-23
5105102545,77   ,51,75,2017-12-27
5105102705,     ,  ,99,0001-01-01
5105103445,     ,  ,99,0001-01-01
5105104305,97   ,54,87,2022-09-30
5105104995,42   ,  ,75,0001-01-01
5105105175,30   ,51,75,2008-01-09
5105105675,     ,  ,86,0001-01-01
5105106255,31   ,32,95,2017-03-23
5105108315,90   ,  ,99,2007-09-22
5105108855,90   ,  ,99,0001-01-01
5105109215,361  ,51,75,2019-02-07
5105109225,97   ,22,65,2005-04-23
5105109275,97   ,54,86,2010-07-29
5105109575,30   ,51,75,2016-02-02
5105110475,93   ,  ,86,0001-01-01
5105110615,90   ,  ,99,2012-11-28
5105111105,90   ,80,99,2010-07-07
5105111425,42   ,51,75,2023-08-22
5105111445,22   ,51,75,2023-06-09
5105111565,80   ,54,87,2012-08-31
5105111705,93   ,  ,99,0001-01-01
5105111745,90   ,  ,99,0001-01-01
5105113245,90   ,  ,  ,0001-01-01
5105113455,90   ,82,99,0001-01-01
5105113975,97   ,54,91,2023-05-02
5105114355,97   ,54,88,2023-07-04
5105115745,97   ,  ,99,2005-04-28
5105115815,     ,  ,  ,0001-01-01
5105116855,22   ,51,75,2010-10-01
5105117365,164  ,51,75,2020-09-12
5105117685,16   ,  ,75,0001-01-01
5105117875,     ,  ,  ,0001-01-01
5105118325,93   ,54,86,2017-05-11
5105119565,90   ,  ,  ,0001-01-01
5105119645,     ,  ,  ,0001-01-01
5105119675,93   ,36,88,2013-07-13
5105121255,97   ,  ,  ,0001-01-01
5105121265,97   ,81,99,2024-03-25
5105122595,     ,  ,  ,0001-01-01
5105123325,     ,  ,  ,0001-01-01
5105123595,64   ,51,75,2024-02-07
5105124075,93   ,  ,99,2015-09-03
5105124805,31   ,51,95,2019-01-29
5105125155,     ,  ,  ,0001-01-01
5105126975,11   ,51,95,2015-09-18
5105130855,93   ,  ,88,2012-05-30
5105131205,97   ,54,87,2017-11-27
5105132055,77   ,51,75,2016-09-14
5105132185,46   ,  ,75,0001-01-01
5105133545,20   ,82,99,2023-11-17
5105133575,     ,  ,  ,0001-01-01
5105134085,31   ,51,75,2013-08-26
5105134595,     ,  ,  ,0001-01-01
5105135905,75   ,51,75,2005-11-22
5105137595,93   ,54,87,2010-12-24
5105138705,16   ,33,75,2005-06-01
5105138725,88   ,51,88,2022-02-11
5105139375,78   ,54,87,2012-03-23
5105139755,97   ,  ,05,0001-01-01
5105140095,80   ,51,87,2008-03-01
5105140565,160  ,21,65,2020-12-04
5105140665,     ,80,  ,0001-01-01
5105141145,     ,  ,  ,0001-01-01
5105141315,45   ,54,86,2005-11-05
5105141465,97   ,54,87,2021-09-14
5105141535,90   ,  ,99,2019-07-19
5105141805,31   ,51,75,2015-09-08
5105142005,     ,  ,05,0001-01-01
5105142255,90   ,  ,  ,0001-01-01
5105143045,30   ,31,65,2011-06-21
5105143495,80   ,54,99,2017-03-17
5105143555,97   ,54,91,2020-08-27
5105143585,90   ,  ,  ,0001-01-01
5105143915,90   ,54,86,2015-09-18
5105144575,97   ,  ,86,2011-02-02
5105144625,97   ,  ,86,0001-01-01
5105144915,93   ,  ,91,2021-11-17
5105145335,97   ,54,86,2009-09-11
5105146255,93   ,  ,90,0001-01-01
5105146345,80   ,54,86,2015-06-18
5105147095,93   ,  ,99,2005-05-21
5105147415,86   ,  ,75,2015-08-19
5105147585,42   ,51,75,2008-02-25
5105147605,80   ,  ,99,2014-10-07
5105149015,93   ,69,91,2012-02-06
5105149065,31   ,51,75,2010-02-01
5105149565,     ,  ,  ,0001-01-01
5105150025,64   ,  ,75,2005-05-24
5105150475,42   ,  ,75,2015-01-30
5105150635,90   ,54,86,0001-01-01
5105150785,     ,  ,99,0001-01-01
5105151075,93   ,54,88,0001-01-01
5105152345,16   ,51,75,2005-05-25
5105153095,97   ,  ,88,0001-01-01
5105153795,     ,  ,  ,0001-01-01
5105154175,80   ,  ,99,2011-08-27
5105154195,90   ,  ,99,2009-07-10
5105154275,     ,  ,  ,0001-01-01
5105154595,     ,  ,  ,0001-01-01
5105154965,21   ,51,75,2014-04-25
5105155615,93   ,  ,91,2016-03-03
5105156395,     ,  ,  ,0001-01-01
5105157385,97   ,54,91,2024-05-28
5105157425,80   ,  ,99,2005-05-27
5105157505,89   ,51,75,2014-02-11
5105159075,     ,  ,  ,0001-01-01
5105159275,97   ,54,99,2023-04-18
5105159635,31   ,51,95,2012-03-05
5105159805,80   ,54,88,2007-06-27
5105161515,93   ,54,86,2012-05-30
5105161635,97   ,  ,90,0001-01-01
5105161815,80   ,54,86,2014-09-02
5105162435,93   ,54,87,0001-01-01
5105162485,80   ,54,86,2009-11-25
5105162935,90   ,  ,99,2019-06-29
5105163095,90   ,82,99,2022-07-04
5105163655,80   ,54,86,2010-07-29
5105164235,42   ,51,75,2018-11-27
5105164575,93   ,  ,99,2013-08-08
5105166005,160  ,51,75,2017-09-21
5105166995,22   ,51,75,2021-03-01
5105167015,97   ,82,05,2012-01-09
5105167065,80   ,54,86,2013-04-30
5105167635,     ,  ,  ,0001-01-01
5105167905,93   ,  ,  ,2012-05-30
5105168015,     ,  ,  ,0001-01-01
5105168105,42   ,51,75,2022-02-07
5105169115,80   ,54,86,2013-06-24
5105169295,90   ,  ,99,2006-07-07
5105170995,07   ,  ,75,0001-01-01
5105173365,     ,  ,  ,0001-01-01
5105173415,97   ,54,86,2010-12-16
5105174005,93   ,54,87,2018-03-28
5105174485,80   ,80,05,2005-07-12
5105175915,78   ,51,89,2011-03-04
5105176325,42   ,51,75,2005-11-09
5105177075,97   ,54,87,2008-04-22
5105177195,97   ,82,99,2015-03-20
5105177305,     ,  ,  ,0001-01-01
5105177525,12   ,36,95,2024-06-17
5105177575,78   ,51,95,2020-07-13
5105177775,42   ,51,95,2022-06-13
5105178335,31   ,51,95,2021-12-10
5105180185,     ,  ,  ,0001-01-01
5105181775,97   ,54,86,2018-07-18
5105181825,90   ,82,99,0001-01-01
5105182275,93   ,54,91,2021-11-04
5105182715,46   ,51,75,0001-01-01
5105183235,93   ,  ,99,2012-12-03
5105183405,97   ,54,91,0001-01-01
5105183745,93   ,54,86,2021-10-29
5105184015,93   ,54,65,2012-05-30
5105184185,     ,  ,99,0001-01-01
5105184935,     ,  ,99,0001-01-01
5105186695,93   ,54,86,2017-12-18
5105187345,22   ,51,75,2015-10-05
5105187545,     ,  ,99,0001-01-01
5105188015,97   ,36,91,2008-10-03
5105189295,80   ,54,99,2015-12-18
5105189835,80   ,31,65,2008-07-29
5105190325,166  ,54,86,2023-08-31
5105190755,30   ,51,75,2013-02-11
5105191505,80   ,54,86,2023-07-11
5105191905,30   ,82,99,2023-08-21
5105191935,90   ,54,99,2022-08-18
5105192535,41   ,51,75,2006-04-13
5105192635,97   ,  ,91,2012-04-23
5105192865,93   ,54,87,2020-01-04
5105193175,     ,  ,  ,0001-01-01
5105194705,     ,  ,  ,0001-01-01
5105195645,     ,  ,  ,0001-01-01
5105195935,90   ,  ,99,0001-01-01
5105196875,80   ,54,88,2008-11-26
5105198535,42   ,51,75,2020-05-18
5105198845,97   ,  ,90,0001-01-01
5105198945,30   ,  ,75,2019-09-05
5105199065,97   ,54,86,2008-08-21
5105199105,93   ,  ,99,0001-01-01
5105199445,90   ,  ,99,2009-10-15
5105199635,     ,  ,87,0001-01-01
5105199875,90   ,  ,99,0001-01-01
5105200725,     ,  ,  ,0001-01-01
5105200975,     ,  ,  ,0001-01-01
5105201595,93   ,54,90,0001-01-01
5105201925,93   ,  ,99,2009-02-13
5105202695,97   ,36,65,2006-10-27
5105204535,97   ,54,91,2022-12-23
5105204885,97   ,80,91,2008-11-19
5105204915,97   ,54,86,2017-06-12
5105206255,80   ,  ,99,0001-01-01
